run_id,algorithm,operation,timing_iterations,mean_seconds,median_seconds,minimum_seconds,maximum_seconds,standard_deviation_seconds,cpu_iterations,cpu_wall_time_seconds,total_cpu_time_seconds,cpu_time_per_operation,cpu_utilisation_percent,memory_iterations,memory_before_mb,memory_after_mb,peak_memory_mb,peak_memory_increase_kb
5,ECC P-256,ECDH Shared Secret,1000,3.91732e-05,3.87e-05,3.82e-05,0.0001023,2.7438349787096145e-06,73619,3.000022699998226,2.984375,4.05381083687635e-05,99.47841394672663,24901,39.734375,39.734375,39.75390625,20.0
5,ECC P-256,ECDSA Signing,1000,2.07719e-05,2.03e-05,1.99e-05,5.81e-05,1.9773898099414946e-06,148465,3.0000087000007625,2.984375,2.0101539083285623e-05,99.47887817789467,46372,39.734375,39.75,39.75390625,20.0
5,ECC P-256,ECDSA Verification,1000,5.49886e-05,5.44e-05,5.18e-05,0.0002148,8.719047644773586e-06,56349,3.0000103000056697,2.984375,5.296234183392784e-05,99.4788251225124,18537,39.734375,39.734375,39.75390625,20.0
5,ML-KEM-512,Key Generation,1000,0.0001034471,0.0001014,9.04e-05,0.0009666,3.9918000179472024e-05,30953,3.000078699995356,2.984375,9.641634090395115e-05,99.47655706514031,10357,39.98046875,39.99609375,40.0,20.0
5,ML-KEM-512,Encapsulation,1000,0.0001226729,0.0001205,0.0001149,0.0002153,7.678276598398987e-06,24321,3.0000728000013623,2.984375,0.00012270774228033388,99.4767526974227,8121,40.0546875,40.0703125,40.07421875,20.0
5,ML-KEM-512,Decapsulation,1000,0.0001486778,0.0001473,0.0001421,0.000206,6.198846090431093e-06,19330,3.0000045000051614,2.984375,0.000154390843248836,99.47901744796934,6414,40.05859375,40.07421875,40.078125,20.0
5,ML-KEM-768,Key Generation,1000,0.0001536451,0.0001507,0.0001448,0.0002908,1.1765594979227155e-05,18730,3.0001135999991675,2.96875,0.0001585024025627336,98.95458625302801,6317,40.1953125,40.1953125,40.21484375,20.0
5,ML-KEM-768,Encapsulation,1000,0.0001818871,0.0001768,0.000169,0.0003555,1.4038398064245444e-05,16364,3.0000692999965395,3.0,0.00018332925934979222,99.99769005347511,5512,40.2109375,40.2265625,40.23046875,20.0
5,ML-KEM-768,Decapsulation,1000,0.0002120809,0.0002103,0.0002015,0.0003634,9.090822198142378e-06,13995,3.0001569999949425,3.0,0.00021436227224008573,99.99476694069868,4610,40.28515625,40.30078125,40.3046875,20.0
5,ML-KEM-1024,Key Generation,1000,0.0002239906,0.0002196,0.000209,0.0007554,3.158901482315486e-05,13164,3.0002189000006183,2.96875,0.00022552035855363112,98.95111320041975,4274,40.3359375,40.35546875,40.359375,24.0
5,ML-KEM-1024,Encapsulation,1000,0.0002492986,0.0002471,0.0002365,0.0007818,1.9832126241814602e-05,11917,3.0000923999978113,2.984375,0.0002504300579004783,99.47610280277291,4053,40.39453125,40.41015625,40.4140625,20.0
5,ML-KEM-1024,Decapsulation,1000,0.000287426,0.000286,0.0002762,0.0003933,8.051747303202867e-06,10293,3.0000927000000956,2.984375,0.00028994219372389,99.47609285539426,3390,40.51171875,40.52734375,40.53125,20.0
5,ML-DSA-44,Key Generation,1000,0.0002530096,0.00024415,0.0002296,0.0023898,7.383077265497654e-05,12033,3.0002614999975776,3.0,0.0002493143854400399,99.99128409315063,4024,40.64453125,40.66015625,40.6640625,20.0
5,ML-DSA-44,Signing,1000,0.0011545923,0.0009001,0.0004724,0.0094415,0.0008027660002029183,2551,3.002636799996253,2.9375,0.0011515092120736965,97.83068002109565,823,40.7109375,40.73046875,40.734375,24.0
5,ML-DSA-44,Verification,1000,0.0003159062,0.0003099,0.0002941,0.0005098,1.9155954482931727e-05,9309,3.0000709000014467,2.953125,0.00031723332259104095,98.43517364868197,3189,40.70703125,40.72265625,40.7265625,20.0
5,ML-DSA-65,Key Generation,1000,0.0004400966,0.0004241,0.0004056,0.0011714,5.6051775618529603e-05,6979,3.000226799995289,2.953125,0.0004231444332998997,98.43005868771778,2276,40.8671875,40.8828125,40.88671875,20.0
5,ML-DSA-65,Signing,1000,0.0018558866,0.00141435,0.000678,0.0091771,0.001260267163360009,1697,3.0025167999992846,2.953125,0.0017402032999410725,98.35498672316184,530,40.91015625,40.92578125,40.9296875,20.0
5,ML-DSA-65,Verification,1000,0.0004691936,0.00046535,0.0004441,0.00068,1.8119004314734222e-05,6277,3.0002557000043453,2.9375,0.00046797833359885294,97.90832161391263,2093,40.9453125,40.9453125,40.96484375,20.0
5,ML-DSA-87,Key Generation,1000,0.0007034669,0.0006709,0.000636,0.0155209,0.00047307830586264244,4444,3.0000110999972094,2.984375,0.0006715515301530153,99.4787985952044,1494,41.15234375,41.16796875,41.171875,20.0
5,ML-DSA-87,Signing,1000,0.0021650759,0.00179745,0.0010481,0.0099835,0.001244005725563361,1360,3.000881500003743,3.0,0.0022058823529411764,99.9706252978086,440,41.19140625,41.20703125,41.2109375,20.0
5,ML-DSA-87,Verification,1000,0.0007622547,0.0007522,0.0007218,0.001044,3.807073861969385e-05,3867,3.000228800003242,2.984375,0.0007717545901215413,99.47158030070156,1240,41.2890625,41.3046875,41.30859375,20.0
